backend,module_name,equation_difficulty,model_system,law_version,experiment_version,answered,exact_accuracy,symbolic_equivalent,rounds,num_experiments,agent_model,judge_model,terminal_status,trial_path
code_assisted_agent,m1_coulomb_force,hard,simple_system,v0,2,1,0,0,10,2,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/hard/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,hard,simple_system,v1,2,1,0,0,10,15,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/hard/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,hard,simple_system,v2,2,1,0,0,4,6,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/hard/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,hard,vanilla_equation,v0,2,1,0,0,7,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,hard,vanilla_equation,v1,2,1,0,0,10,15,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,hard,vanilla_equation,v2,2,1,0,0,9,16,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,complex_system,v0,2,1,0,0,10,4,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,complex_system,v1,2,1,0,0,10,5,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,complex_system,v2,2,1,0,0,10,8,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,simple_system,v0,2,1,0,0,10,10,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,simple_system,v1,2,1,0,0,10,10,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,simple_system,v2,2,1,0,0,10,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,vanilla_equation,v0,2,1,0,0,8,28,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,vanilla_equation,v1,2,1,0,0,10,12,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m1_coulomb_force,medium,vanilla_equation,v2,2,1,0,0,10,16,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/code_assisted_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,complex_system,v0,2,1,0,0,9,5,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,complex_system,v1,2,1,0,0,10,20,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,complex_system,v2,2,1,0,0,10,4,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,simple_system,v0,2,1,0,0,10,4,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,simple_system,v1,2,1,0,0,10,28,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,simple_system,v2,2,1,0,0,9,12,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,vanilla_equation,v0,2,1,0,0,10,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,vanilla_equation,v1,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,easy,vanilla_equation,v2,2,1,0,0,10,12,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/easy/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,complex_system,v0,3,1,0,0,10,3,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v0/complex_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,complex_system,v1,3,1,0,0,10,10,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v1/complex_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,complex_system,v2,4,1,0,0,10,4,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v2/complex_system_noise0_0_v4/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,simple_system,v0,2,1,0,0,10,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,simple_system,v1,3,1,0,0,9,7,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v1/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,simple_system,v2,3,1,0,0,10,15,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v2/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,vanilla_equation,v0,2,1,0,0,10,10,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,vanilla_equation,v1,2,1,0,0,8,14,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,hard,vanilla_equation,v2,2,1,0,0,10,43,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,complex_system,v0,2,1,0,0,10,3,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,complex_system,v1,2,1,0,0,10,36,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,complex_system,v2,2,1,0,0,10,5,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,simple_system,v0,2,1,0,0,10,18,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,simple_system,v1,2,1,0,0,10,5,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,simple_system,v2,3,1,0,0,10,26,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v2/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,vanilla_equation,v0,2,1,0,0,10,10,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,vanilla_equation,v1,2,1,0,0,10,9,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m2_magnetic_force,medium,vanilla_equation,v2,2,1,0,0,8,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/code_assisted_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,complex_system,v0,3,1,0,0,10,6,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v0/complex_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,complex_system,v1,3,1,0,0,10,13,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v1/complex_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,complex_system,v2,2,1,0,0,10,3,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,simple_system,v0,3,1,0,0,8,9,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v0/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,simple_system,v1,3,1,0,0,10,6,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v1/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,simple_system,v2,3,1,0,0,6,4,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v2/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,vanilla_equation,v0,2,1,0,0,6,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,vanilla_equation,v1,2,1,0,0,6,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,easy,vanilla_equation,v2,2,1,0,0,7,10,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/easy/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,complex_system,v0,2,1,0,0,10,5,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,complex_system,v1,2,1,0,0,10,4,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,complex_system,v2,2,1,0,0,10,11,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,simple_system,v0,3,1,0,0,10,5,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v0/simple_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,simple_system,v1,2,1,0,0,8,10,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,simple_system,v2,2,1,0,0,9,6,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,vanilla_equation,v0,3,1,0,0,10,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v0/vanilla_equation_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,vanilla_equation,v1,3,1,0,0,10,16,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v1/vanilla_equation_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,hard,vanilla_equation,v2,3,1,0,0,10,40,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/hard/v2/vanilla_equation_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,complex_system,v0,2,1,0,0,10,5,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,complex_system,v1,3,1,0,0,6,12,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v1/complex_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,complex_system,v2,3,1,0,0,10,27,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v2/complex_system_noise0_0_v3/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,simple_system,v0,2,1,0,0,10,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,simple_system,v1,2,1,0,0,10,2,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,simple_system,v2,2,1,0,0,5,5,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,vanilla_equation,v0,2,1,0,0,9,17,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,vanilla_equation,v1,2,1,0,0,10,18,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m3_fourier_law,medium,vanilla_equation,v2,2,1,0,0,7,19,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/code_assisted_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,complex_system,v0,2,1,0,0,10,33,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,complex_system,v1,2,1,0,0,10,45,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,complex_system,v2,2,1,0,0,10,10,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,simple_system,v0,2,1,0,0,7,5,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,simple_system,v1,2,1,0,0,8,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,simple_system,v2,2,1,0,0,8,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,vanilla_equation,v0,2,1,0,0,10,15,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,vanilla_equation,v1,2,1,0,0,10,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,easy,vanilla_equation,v2,2,1,0,0,10,10,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/easy/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,complex_system,v0,2,1,0,0,10,18,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,complex_system,v1,2,1,0,0,10,36,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,complex_system,v2,2,1,0,0,10,25,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,simple_system,v0,2,1,0,0,10,39,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,simple_system,v1,2,1,0,0,10,18,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,simple_system,v2,2,1,0,0,7,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v2/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,vanilla_equation,v0,2,1,0,0,10,54,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,vanilla_equation,v1,2,1,0,0,10,15,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,hard,vanilla_equation,v2,2,1,0,0,10,20,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,medium,complex_system,v0,2,1,0,0,10,28,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,medium,complex_system,v1,2,1,0,0,10,24,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,medium,complex_system,v2,2,1,0,0,10,71,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,medium,simple_system,v0,2,1,0,0,10,123,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,medium,simple_system,v1,2,1,0,0,10,27,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
code_assisted_agent,m4_snell_law,medium,simple_system,v2,2,1,0,0,10,16,gpt4omini,gpt41,max_turns_reached,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/code_assisted_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
