backend,module_name,equation_difficulty,model_system,law_version,experiment_version,answered,exact_accuracy,symbolic_equivalent,rounds,num_experiments,agent_model,judge_model,terminal_status,trial_path
vanilla_agent,m1_coulomb_force,hard,vanilla_equation,v0,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,hard,vanilla_equation,v1,2,1,0,0,6,50,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,hard,vanilla_equation,v2,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,complex_system,v0,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,complex_system,v1,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,complex_system,v2,2,1,0,0,5,32,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,simple_system,v0,2,1,0,0,5,32,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,simple_system,v1,2,1,0,0,5,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,simple_system,v2,2,1,0,0,5,32,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,vanilla_equation,v0,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,vanilla_equation,v1,2,1,0,0,5,36,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m1_coulomb_force,medium,vanilla_equation,v2,2,1,0,0,6,50,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m1_coulomb_force/vanilla_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,complex_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,complex_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,complex_system,v2,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,simple_system,v0,2,1,0,0,4,18,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,simple_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,simple_system,v2,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,vanilla_equation,v0,2,1,0,0,6,50,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,vanilla_equation,v1,2,1,0,0,6,50,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,easy,vanilla_equation,v2,2,1,0,0,5,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/easy/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,complex_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,complex_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,complex_system,v2,2,1,0,0,4,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,simple_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,simple_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,simple_system,v2,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,vanilla_equation,v0,2,1,0,0,5,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,vanilla_equation,v1,2,1,0,0,6,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,hard,vanilla_equation,v2,2,1,0,0,6,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,complex_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,complex_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,complex_system,v2,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,simple_system,v0,2,1,0,0,4,24,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,simple_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,simple_system,v2,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,vanilla_equation,v0,2,1,0,0,5,36,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,vanilla_equation,v1,2,1,0,0,4,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m2_magnetic_force,medium,vanilla_equation,v2,2,1,0,0,5,32,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m2_magnetic_force/vanilla_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,complex_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,complex_system,v1,2,1,0,0,3,10,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,complex_system,v2,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,simple_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,simple_system,v1,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,simple_system,v2,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,vanilla_equation,v0,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,vanilla_equation,v1,2,1,0,0,7,36,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,easy,vanilla_equation,v2,2,1,0,0,3,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/easy/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,complex_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,complex_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,complex_system,v2,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,simple_system,v0,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,simple_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,simple_system,v2,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,vanilla_equation,v0,2,1,0,0,6,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,vanilla_equation,v1,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,hard,vanilla_equation,v2,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,complex_system,v0,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,complex_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,complex_system,v2,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,simple_system,v0,2,1,0,0,5,16,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,simple_system,v1,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,simple_system,v2,2,1,0,0,5,16,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,vanilla_equation,v0,2,1,0,0,6,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,vanilla_equation,v1,2,1,0,0,5,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m3_fourier_law,medium,vanilla_equation,v2,2,1,0,0,6,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m3_fourier_law/vanilla_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,complex_system,v0,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,complex_system,v1,2,1,0,0,6,36,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,complex_system,v2,2,1,0,0,5,32,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,simple_system,v0,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,simple_system,v1,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,simple_system,v2,2,1,0,0,3,12,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,vanilla_equation,v0,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,vanilla_equation,v1,2,1,0,0,6,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,easy,vanilla_equation,v2,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/easy/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,complex_system,v0,2,1,0,0,5,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,complex_system,v1,2,1,0,0,5,20,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,complex_system,v2,2,1,0,0,5,24,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,simple_system,v0,2,1,0,0,7,31,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,simple_system,v1,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,simple_system,v2,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,vanilla_equation,v0,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,vanilla_equation,v1,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,hard,vanilla_equation,v2,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/hard/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,complex_system,v0,2,1,0,0,5,40,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,complex_system,v1,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,complex_system,v2,2,1,0,0,4,29,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v2/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,simple_system,v0,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v0/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,simple_system,v1,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v1/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,simple_system,v2,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v2/simple_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,vanilla_equation,v0,2,1,0,0,6,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v0/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,vanilla_equation,v1,2,1,0,0,7,30,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v1/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m4_snell_law,medium,vanilla_equation,v2,2,1,0,0,6,25,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m4_snell_law/vanilla_agent/medium/v2/vanilla_equation_noise0_0_v2/trials/trial0.json
vanilla_agent,m5_radioactive_decay,easy,complex_system,v0,2,1,0,0,5,16,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m5_radioactive_decay/vanilla_agent/easy/v0/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m5_radioactive_decay,easy,complex_system,v1,2,1,0,0,5,16,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m5_radioactive_decay/vanilla_agent/easy/v1/complex_system_noise0_0_v2/trials/trial0.json
vanilla_agent,m5_radioactive_decay,easy,complex_system,v2,2,1,0,0,4,15,gpt4omini,gpt41,completed,lmw/newton_external/aaai27_newton_gpt4omini_matched_full324_20260724/gpt4omini/m5_radioactive_decay/vanilla_agent/easy/v2/complex_system_noise0_0_v2/trials/trial0.json
